tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
KAG3094674.1,-,PTHR12848.orig.30.pir,-,2e-08,33.4,2.9,9.2e-06,24.5,1.9,GCA_016864855.1
KAG3089013.1,-,PTHR12848.orig.30.pir,-,2.1e-08,33.2,14.6,6.8e-07,28.3,14.6,GCA_016864855.1
KAG3084251.1,-,PTHR12848.orig.30.pir,-,2.3e-08,33.1,0.2,7.8e-06,24.7,0.1,GCA_016864855.1
KAG3077374.1,-,PTHR12848.orig.30.pir,-,4.2e-08,32.2,1.1,5.2e-08,32.0,1.1,GCA_016864855.1
KAG3067879.1,-,PTHR12848.orig.30.pir,-,7.9e-08,31.4,0.3,9.7e-08,31.1,0.3,GCA_016864855.1
KAG3092697.1,-,PTHR12848.orig.30.pir,-,7.9e-08,31.4,0.1,1e-07,31.0,0.1,GCA_016864855.1
KAG3065490.1,-,PTHR12848.orig.30.pir,-,8.1e-08,31.3,3.8,1.1e-05,24.3,0.0,GCA_016864855.1
KAG3087372.1,-,PTHR12848.orig.30.pir,-,1.1e-07,30.9,0.2,1.9e-07,30.1,0.2,GCA_016864855.1
KAG3069948.1,-,PTHR12848.orig.30.pir,-,1.2e-07,30.8,0.1,1.3e-07,30.7,0.1,GCA_016864855.1
KAG3101585.1,-,PTHR12848.orig.30.pir,-,1.3e-07,30.7,0.0,1.7e-07,30.2,0.0,GCA_016864855.1
KAG3083076.1,-,PTHR12848.orig.30.pir,-,2.2e-07,29.9,0.4,1.8e-06,26.8,0.4,GCA_016864855.1
KAG3062034.1,-,PTHR12848.orig.30.pir,-,2.3e-07,29.8,0.2,4.1e-06,25.7,0.1,GCA_016864855.1
KAG3076738.1,-,PTHR12848.orig.30.pir,-,2.4e-07,29.7,0.3,3.6e-06,25.8,0.1,GCA_016864855.1
KAG3055970.1,-,PTHR12848.orig.30.pir,-,2.9e-07,29.5,0.1,5.2e-06,25.3,0.1,GCA_016864855.1
KAG3074094.1,-,PTHR12848.orig.30.pir,-,4.2e-07,28.9,0.1,0.00068,18.3,0.0,GCA_016864855.1
KAG3094652.1,-,PTHR12848.orig.30.pir,-,4.8e-07,28.8,0.0,2e-06,26.7,0.0,GCA_016864855.1
KAG3102963.1,-,PTHR12848.orig.30.pir,-,7.1e-07,28.2,2.9,0.0081,14.8,0.1,GCA_016864855.1
KAG3089279.1,-,PTHR12848.orig.30.pir,-,8.3e-07,28.0,1.1,4e-06,25.7,0.1,GCA_016864855.1
KAG3071435.1,-,PTHR12848.orig.30.pir,-,8.8e-07,27.9,0.0,1.2e-06,27.5,0.0,GCA_016864855.1
KAG3087416.1,-,PTHR12848.orig.30.pir,-,1e-06,27.7,0.2,1.6e-06,27.1,0.2,GCA_016864855.1
KAG3099855.1,-,PTHR12848.orig.30.pir,-,1.1e-06,27.5,0.0,2e-06,26.7,0.0,GCA_016864855.1
KAG3098674.1,-,PTHR12848.orig.30.pir,-,1.2e-06,27.4,0.0,0.016,13.8,0.0,GCA_016864855.1
KAG3060743.1,-,PTHR12848.orig.30.pir,-,1.3e-06,27.3,0.0,1.6e-05,23.7,0.0,GCA_016864855.1
KAG3100971.1,-,PTHR12848.orig.30.pir,-,1.6e-06,27.0,0.0,2e-06,26.7,0.0,GCA_016864855.1
KAG3092244.1,-,PTHR12848.orig.30.pir,-,2.1e-06,26.6,0.9,0.0033,16.0,0.3,GCA_016864855.1
KAG3101230.1,-,PTHR12848.orig.30.pir,-,3.1e-06,26.1,0.0,3.1e-06,26.1,0.0,GCA_016864855.1
KAG3087373.1,-,PTHR12848.orig.30.pir,-,4.7e-06,25.5,0.0,5.8e-06,25.2,0.0,GCA_016864855.1
KAG3088034.1,-,PTHR12848.orig.30.pir,-,5.1e-06,25.3,0.0,0.0031,16.1,0.0,GCA_016864855.1
KAG3073020.1,-,PTHR12848.orig.30.pir,-,7.1e-06,24.9,0.0,2.1e-05,23.3,0.0,GCA_016864855.1
KAG3082340.1,-,PTHR12848.orig.30.pir,-,7.9e-06,24.7,0.0,1.1e-05,24.3,0.0,GCA_016864855.1
KAG3100606.1,-,PTHR12848.orig.30.pir,-,9.2e-06,24.5,6.7,0.005,15.4,0.0,GCA_016864855.1
KAG3100594.1,-,PTHR12848.orig.30.pir,-,1e-05,24.4,10.5,6.4e-05,21.7,10.5,GCA_016864855.1
KAG3094648.1,-,PTHR12848.orig.30.pir,-,1.2e-05,24.2,0.0,0.00012,20.8,0.0,GCA_016864855.1
KAG3104958.1,-,PTHR12848.orig.30.pir,-,1.2e-05,24.1,3.4,0.014,14.0,1.3,GCA_016864855.1
KAG3098817.1,-,PTHR12848.orig.30.pir,-,1.2e-05,24.1,0.0,0.016,13.8,0.0,GCA_016864855.1
KAG3059730.1,-,PTHR12848.orig.30.pir,-,1.3e-05,24.0,0.0,3.4e-05,22.6,0.0,GCA_016864855.1
KAG3098700.1,-,PTHR12848.orig.30.pir,-,1.3e-05,24.0,0.1,0.015,13.9,0.1,GCA_016864855.1
KAG3086463.1,-,PTHR12848.orig.30.pir,-,1.6e-05,23.8,0.2,1.6e-05,23.7,0.2,GCA_016864855.1
KAG3080338.1,-,PTHR12848.orig.30.pir,-,3.3e-05,22.7,0.1,0.00018,20.3,0.1,GCA_016864855.1
KAG3075911.1,-,PTHR12848.orig.30.pir,-,3.3e-05,22.6,0.1,3.6e-05,22.5,0.1,GCA_016864855.1
KAG3077350.1,-,PTHR12848.orig.30.pir,-,3.4e-05,22.6,4.3,0.0061,15.2,0.5,GCA_016864855.1
KAG3104661.1,-,PTHR12848.orig.30.pir,-,3.7e-05,22.5,0.6,8.5e-05,21.3,0.0,GCA_016864855.1
KAG3091107.1,-,PTHR12848.orig.30.pir,-,4e-05,22.4,0.0,8.4e-05,21.3,0.0,GCA_016864855.1
KAG3084723.1,-,PTHR12848.orig.30.pir,-,4.1e-05,22.4,0.0,8.4e-05,21.3,0.0,GCA_016864855.1
KAG3080763.1,-,PTHR12848.orig.30.pir,-,5.2e-05,22.0,6.6,0.0019,16.8,1.0,GCA_016864855.1
KAG3100999.1,-,PTHR12848.orig.30.pir,-,5.4e-05,22.0,0.1,0.16,10.5,0.0,GCA_016864855.1
KAG3102513.1,-,PTHR12848.orig.30.pir,-,5.7e-05,21.9,0.1,6.6e-05,21.7,0.1,GCA_016864855.1
KAG3075685.1,-,PTHR12848.orig.30.pir,-,8.6e-05,21.3,0.0,0.0001,21.0,0.0,GCA_016864855.1
KAG3088187.1,-,PTHR12848.orig.30.pir,-,9.7e-05,21.1,0.0,0.00012,20.8,0.0,GCA_016864855.1
KAG3088824.1,-,PTHR12848.orig.30.pir,-,0.00013,20.7,0.0,0.00026,19.7,0.0,GCA_016864855.1
KAG3085409.1,-,PTHR12848.orig.30.pir,-,0.00014,20.6,0.0,0.00029,19.5,0.0,GCA_016864855.1
KAG3090431.1,-,PTHR12848.orig.30.pir,-,0.00015,20.5,0.1,0.00019,20.1,0.1,GCA_016864855.1
KAG3086067.1,-,PTHR12848.orig.30.pir,-,0.0002,20.1,0.0,0.014,14.0,0.0,GCA_016864855.1
KAG3068762.1,-,PTHR12848.orig.30.pir,-,0.00031,19.4,0.0,0.0033,16.0,0.0,GCA_016864855.1
KAG3101670.1,-,PTHR12848.orig.30.pir,-,0.00037,19.2,5.2,0.021,13.4,0.2,GCA_016864855.1
KAG3097044.1,-,PTHR12848.orig.30.pir,-,0.00051,18.7,0.0,0.00051,18.7,0.0,GCA_016864855.1
KAG3104932.1,-,PTHR12848.orig.30.pir,-,0.0016,17.1,0.1,0.0016,17.1,0.1,GCA_016864855.1
KAG3097780.1,-,PTHR12848.orig.30.pir,-,0.002,16.8,0.0,1.2,7.6,0.0,GCA_016864855.1
KAG3099523.1,-,PTHR12848.orig.30.pir,-,0.0022,16.6,0.3,0.53,8.7,0.0,GCA_016864855.1
KAG3088012.1,-,PTHR12848.orig.30.pir,-,0.0022,16.6,0.1,0.0045,15.6,0.0,GCA_016864855.1
KAG3100030.1,-,PTHR12848.orig.30.pir,-,0.0023,16.6,0.1,0.0047,15.5,0.1,GCA_016864855.1
KAG3088013.1,-,PTHR12848.orig.30.pir,-,0.0026,16.4,0.1,0.0051,15.4,0.0,GCA_016864855.1
KAG3084294.1,-,PTHR12848.orig.30.pir,-,0.0033,16.1,3.5,0.0043,15.7,3.5,GCA_016864855.1
KAG3063519.1,-,PTHR12848.orig.30.pir,-,0.004,15.8,0.1,0.017,13.7,0.0,GCA_016864855.1
KAG3073997.1,-,PTHR12848.orig.30.pir,-,0.0077,14.8,0.1,0.013,14.1,0.1,GCA_016864855.1
KAG3083614.1,-,PTHR12848.orig.30.pir,-,0.0084,14.7,0.0,0.022,13.3,0.0,GCA_016864855.1
KAG3065224.1,-,PTHR12848.orig.30.pir,-,0.011,14.4,0.6,0.014,13.9,0.6,GCA_016864855.1
KAG3107018.1,-,PTHR12848.orig.30.pir,-,0.015,13.8,0.1,0.061,11.8,0.0,GCA_016864855.1
KAG3097135.1,-,PTHR12848.orig.30.pir,-,0.022,13.3,12.6,0.14,10.7,11.4,GCA_016864855.1
KAG3054763.1,-,PTHR12848.orig.30.pir,-,0.025,13.1,1.1,0.035,12.7,1.1,GCA_016864855.1
KAG3084252.1,-,PTHR12848.orig.30.pir,-,0.035,12.6,0.2,0.041,12.4,0.2,GCA_016864855.1
KAG3086568.1,-,PTHR12848.orig.30.pir,-,0.046,12.2,2.8,6.7,5.1,2.6,GCA_016864855.1
KAG3092039.1,-,PTHR12848.orig.30.pir,-,0.097,11.2,0.0,0.81,8.1,0.0,GCA_016864855.1
KAG3064067.1,-,PTHR12848.orig.30.pir,-,0.099,11.2,7.2,0.12,10.8,7.2,GCA_016864855.1
KAG3092040.1,-,PTHR12848.orig.30.pir,-,0.22,10.0,0.0,1.8,7.0,0.0,GCA_016864855.1
KAG3085924.1,-,PTHR12848.orig.30.pir,-,0.26,9.8,0.9,0.84,8.1,0.8,GCA_016864855.1
KAG3086859.1,-,PTHR12848.orig.30.pir,-,0.3,9.6,0.0,0.46,8.9,0.0,GCA_016864855.1
KAG3073361.1,-,PTHR12848.orig.30.pir,-,0.4,9.1,8.8,0.59,8.6,8.8,GCA_016864855.1
KAG3088807.1,-,PTHR12848.orig.30.pir,-,0.94,7.9,54.6,1.2,7.6,3.0,GCA_016864855.1
KAG3101452.1,-,PTHR12848.orig.30.pir,-,2.7,6.4,7.4,3.2,6.1,7.4,GCA_016864855.1
KAG3066072.1,-,PTHR12848.orig.30.pir,-,9.1,4.6,12.2,5,5.5,2.4,GCA_016864855.1
KAG3083851.1,-,PTHR12848.orig.30.pir,-,9.2,4.6,19.5,11,4.4,19.5,GCA_016864855.1
KAG3217466.1,-,PTHR12848.orig.30.pir,-,0,1327.4,0.0,0,1320.8,0.0,GCA_016865055.1
KAG3229402.1,-,PTHR12848.orig.30.pir,-,4.8e-21,75.1,3.5,3.1e-10,39.3,0.2,GCA_016865055.1
KAG3220867.1,-,PTHR12848.orig.30.pir,-,1e-18,67.4,1.5,9.2e-13,47.7,0.2,GCA_016865055.1
KAG3212348.1,-,PTHR12848.orig.30.pir,-,1.1e-18,67.3,0.4,3.4e-17,62.3,0.4,GCA_016865055.1
KAG3220729.1,-,PTHR12848.orig.30.pir,-,1.8e-18,66.6,0.1,7.5e-18,64.5,0.1,GCA_016865055.1
KAG3218700.1,-,PTHR12848.orig.30.pir,-,1.1e-17,64.0,25.5,2.8e-17,62.6,25.5,GCA_016865055.1
KAG3215871.1,-,PTHR12848.orig.30.pir,-,5.9e-17,61.6,1.2,1.5e-16,60.2,0.0,GCA_016865055.1
KAG3224620.1,-,PTHR12848.orig.30.pir,-,1.1e-16,60.7,0.2,1.7e-07,30.2,0.1,GCA_016865055.1
KAG3213302.1,-,PTHR12848.orig.30.pir,-,1.2e-16,60.5,2.4,3.3e-16,59.1,1.9,GCA_016865055.1
KAG3203969.1,-,PTHR12848.orig.30.pir,-,1.3e-16,60.5,2.4,1.3e-16,60.5,2.4,GCA_016865055.1
KAG3229325.1,-,PTHR12848.orig.30.pir,-,1.3e-16,60.4,0.2,6.7e-15,54.7,0.2,GCA_016865055.1
KAG3209425.1,-,PTHR12848.orig.30.pir,-,2.4e-16,59.5,0.0,6.4e-09,34.9,0.0,GCA_016865055.1
KAG3220846.1,-,PTHR12848.orig.30.pir,-,3.6e-16,59.0,0.1,1.1e-09,37.5,0.3,GCA_016865055.1
KAG3206875.1,-,PTHR12848.orig.30.pir,-,6.4e-16,58.1,0.8,8.4e-10,37.9,0.0,GCA_016865055.1
KAG3219988.1,-,PTHR12848.orig.30.pir,-,7.5e-16,57.9,11.8,2.8e-08,32.8,0.4,GCA_016865055.1
KAG3227533.1,-,PTHR12848.orig.30.pir,-,8.6e-16,57.7,0.0,6.2e-11,41.6,0.0,GCA_016865055.1
KAG3210160.1,-,PTHR12848.orig.30.pir,-,1.1e-15,57.4,5.9,6.9e-12,44.8,0.3,GCA_016865055.1
KAG3228954.1,-,PTHR12848.orig.30.pir,-,1.3e-15,57.1,1.2,3.5e-15,55.7,1.2,GCA_016865055.1
KAG3210715.1,-,PTHR12848.orig.30.pir,-,2.5e-15,56.2,1.1,2.2e-06,26.6,0.3,GCA_016865055.1
KAG3221895.1,-,PTHR12848.orig.30.pir,-,3.9e-15,55.5,0.5,2.1e-11,43.1,0.9,GCA_016865055.1
KAG3209828.1,-,PTHR12848.orig.30.pir,-,4.3e-15,55.4,1.6,2.4e-12,46.3,0.7,GCA_016865055.1
KAG3215181.1,-,PTHR12848.orig.30.pir,-,7.8e-15,54.5,4.4,1.5e-13,50.2,4.4,GCA_016865055.1
KAG3220847.1,-,PTHR12848.orig.30.pir,-,8.9e-15,54.3,1.1,1.3e-14,53.8,1.1,GCA_016865055.1
KAG3218359.1,-,PTHR12848.orig.30.pir,-,1.1e-14,54.0,11.9,6e-05,21.8,0.4,GCA_016865055.1
KAG3226856.1,-,PTHR12848.orig.30.pir,-,1.1e-14,54.0,1.3,2.8e-13,49.4,1.3,GCA_016865055.1
KAG3227122.1,-,PTHR12848.orig.30.pir,-,1.3e-14,53.8,0.2,1.5e-14,53.6,0.2,GCA_016865055.1
KAG3226857.1,-,PTHR12848.orig.30.pir,-,1.5e-14,53.6,1.4,4.4e-13,48.7,1.4,GCA_016865055.1
KAG3211367.1,-,PTHR12848.orig.30.pir,-,2e-14,53.2,2.3,2.5e-14,52.9,2.3,GCA_016865055.1
KAG3223506.1,-,PTHR12848.orig.30.pir,-,4.3e-14,52.1,0.0,4.5e-06,25.5,0.0,GCA_016865055.1
KAG3223021.1,-,PTHR12848.orig.30.pir,-,5.6e-14,51.7,5.4,5.8e-07,28.5,0.8,GCA_016865055.1
KAG3214204.1,-,PTHR12848.orig.30.pir,-,5.8e-14,51.7,0.1,2.7e-08,32.9,0.0,GCA_016865055.1
KAG3228779.1,-,PTHR12848.orig.30.pir,-,1.2e-13,50.6,13.3,7.5e-05,21.5,0.1,GCA_016865055.1
KAG3221562.1,-,PTHR12848.orig.30.pir,-,1.7e-13,50.1,0.4,3.4e-13,49.1,0.4,GCA_016865055.1
KAG3221267.1,-,PTHR12848.orig.30.pir,-,2.4e-13,49.6,0.3,3.3e-13,49.1,0.3,GCA_016865055.1
KAG3223239.1,-,PTHR12848.orig.30.pir,-,2.8e-13,49.4,0.1,3.9e-13,48.9,0.1,GCA_016865055.1
KAG3227841.1,-,PTHR12848.orig.30.pir,-,3e-13,49.3,0.2,4.1e-13,48.8,0.2,GCA_016865055.1
KAG3216266.1,-,PTHR12848.orig.30.pir,-,3.1e-13,49.3,0.0,5.1e-13,48.5,0.0,GCA_016865055.1
KAG3213831.1,-,PTHR12848.orig.30.pir,-,3.8e-13,49.0,2.9,1.4e-06,27.2,0.9,GCA_016865055.1
KAG3223301.1,-,PTHR12848.orig.30.pir,-,5.1e-13,48.5,1.5,9.5e-09,34.4,1.5,GCA_016865055.1
KAG3212559.1,-,PTHR12848.orig.30.pir,-,8.1e-13,47.9,0.9,1.9e-12,46.6,0.8,GCA_016865055.1
KAG3216392.1,-,PTHR12848.orig.30.pir,-,8.8e-13,47.7,0.1,8.8e-13,47.7,0.1,GCA_016865055.1
KAG3226357.1,-,PTHR12848.orig.30.pir,-,1.3e-12,47.2,0.1,3.2e-12,45.9,0.1,GCA_016865055.1
KAG3228688.1,-,PTHR12848.orig.30.pir,-,1.5e-12,47.0,11.1,5.7e-11,41.7,11.1,GCA_016865055.1
KAG3224136.1,-,PTHR12848.orig.30.pir,-,1.5e-12,47.0,1.3,2.2e-12,46.4,1.3,GCA_016865055.1
KAG3221205.1,-,PTHR12848.orig.30.pir,-,1.8e-12,46.7,5.5,4.6e-11,42.0,5.5,GCA_016865055.1
KAG3213793.1,-,PTHR12848.orig.30.pir,-,2.3e-12,46.3,0.1,3.3e-12,45.8,0.1,GCA_016865055.1
KAG3216719.1,-,PTHR12848.orig.30.pir,-,2.3e-12,46.3,0.5,5.4e-12,45.1,0.5,GCA_016865055.1
KAG3222652.1,-,PTHR12848.orig.30.pir,-,2.9e-12,46.0,0.0,1.4e-09,37.2,0.0,GCA_016865055.1
KAG3218045.1,-,PTHR12848.orig.30.pir,-,3.4e-12,45.8,13.7,4.6e-08,32.1,0.1,GCA_016865055.1
KAG3208102.1,-,PTHR12848.orig.30.pir,-,4.4e-12,45.4,0.8,1.3e-10,40.6,0.8,GCA_016865055.1
KAG3221313.1,-,PTHR12848.orig.30.pir,-,6e-12,45.0,0.3,5.4e-05,21.9,0.0,GCA_016865055.1
KAG3222513.1,-,PTHR12848.orig.30.pir,-,6.2e-12,44.9,0.1,1.1e-11,44.1,0.2,GCA_016865055.1
KAG3226073.1,-,PTHR12848.orig.30.pir,-,6.9e-12,44.8,0.0,5.8e-07,28.5,0.0,GCA_016865055.1
KAG3225183.1,-,PTHR12848.orig.30.pir,-,9.2e-12,44.4,0.3,0.00021,20.0,0.0,GCA_016865055.1
KAG3227601.1,-,PTHR12848.orig.30.pir,-,1.5e-11,43.7,0.7,2.2e-09,36.5,0.3,GCA_016865055.1
KAG3228284.1,-,PTHR12848.orig.30.pir,-,1.9e-11,43.3,0.0,6.5e-07,28.3,0.0,GCA_016865055.1
KAG3226979.1,-,PTHR12848.orig.30.pir,-,2.1e-11,43.2,0.1,2.9e-11,42.7,0.1,GCA_016865055.1
KAG3222666.1,-,PTHR12848.orig.30.pir,-,3.5e-11,42.4,0.7,9.4e-06,24.4,0.7,GCA_016865055.1
KAG3211892.1,-,PTHR12848.orig.30.pir,-,4.1e-11,42.2,0.0,4.4e-08,32.2,0.0,GCA_016865055.1
KAG3221997.1,-,PTHR12848.orig.30.pir,-,4.3e-11,42.1,0.5,4.3e-11,42.1,0.5,GCA_016865055.1
KAG3222050.1,-,PTHR12848.orig.30.pir,-,5e-11,41.9,0.1,6.5e-11,41.5,0.1,GCA_016865055.1
KAG3203367.1,-,PTHR12848.orig.30.pir,-,5.9e-11,41.7,0.1,0.00075,18.2,0.0,GCA_016865055.1
KAG3227915.1,-,PTHR12848.orig.30.pir,-,1.7e-10,40.2,0.0,2.3e-10,39.7,0.0,GCA_016865055.1
KAG3224503.1,-,PTHR12848.orig.30.pir,-,3.9e-10,39.0,3.0,3.6e-05,22.5,2.4,GCA_016865055.1
KAG3213249.1,-,PTHR12848.orig.30.pir,-,4.6e-10,38.7,0.3,0.00013,20.7,0.1,GCA_016865055.1
KAG3215933.1,-,PTHR12848.orig.30.pir,-,6.3e-10,38.3,2.2,4e-09,35.6,2.2,GCA_016865055.1
KAG3227473.1,-,PTHR12848.orig.30.pir,-,6.9e-10,38.1,0.0,7.8e-10,38.0,0.0,GCA_016865055.1
KAG3215661.1,-,PTHR12848.orig.30.pir,-,7.1e-10,38.1,0.0,0.00013,20.6,0.0,GCA_016865055.1
KAG3224125.1,-,PTHR12848.orig.30.pir,-,9.2e-10,37.7,0.0,6.5e-08,31.6,0.0,GCA_016865055.1
KAG3220864.1,-,PTHR12848.orig.30.pir,-,1.2e-09,37.3,0.0,1.5e-08,33.7,0.1,GCA_016865055.1
KAG3207848.1,-,PTHR12848.orig.30.pir,-,1.5e-09,37.0,0.2,1.8e-09,36.8,0.2,GCA_016865055.1
KAG3213606.1,-,PTHR12848.orig.30.pir,-,1.6e-09,36.9,0.0,2e-09,36.6,0.0,GCA_016865055.1
KAG3226591.1,-,PTHR12848.orig.30.pir,-,1.7e-09,36.9,2.3,7.5e-08,31.4,1.2,GCA_016865055.1
KAG3219755.1,-,PTHR12848.orig.30.pir,-,1.9e-09,36.7,0.0,1.2e-08,34.1,0.0,GCA_016865055.1
KAG3225557.1,-,PTHR12848.orig.30.pir,-,2.5e-09,36.3,0.0,3.6e-09,35.8,0.0,GCA_016865055.1
KAG3225182.1,-,PTHR12848.orig.30.pir,-,3.5e-09,35.8,0.0,7.9e-09,34.6,0.0,GCA_016865055.1
KAG3218910.1,-,PTHR12848.orig.30.pir,-,3.8e-09,35.7,0.0,0.0012,17.5,0.0,GCA_016865055.1
KAG3219233.1,-,PTHR12848.orig.30.pir,-,4.2e-09,35.6,0.6,5.1e-09,35.3,0.6,GCA_016865055.1
KAG3226356.1,-,PTHR12848.orig.30.pir,-,5.4e-09,35.2,0.1,6e-09,35.0,0.1,GCA_016865055.1
KAG3225181.1,-,PTHR12848.orig.30.pir,-,6.3e-09,35.0,0.1,4.3e-07,28.9,0.1,GCA_016865055.1
KAG3224386.1,-,PTHR12848.orig.30.pir,-,8.1e-09,34.6,1.5,1.9e-05,23.5,0.1,GCA_016865055.1
KAG3222694.1,-,PTHR12848.orig.30.pir,-,1.6e-08,33.7,0.4,3.2e-08,32.6,0.3,GCA_016865055.1
KAG3219619.1,-,PTHR12848.orig.30.pir,-,1.8e-08,33.4,2.2,1.5e-06,27.1,1.8,GCA_016865055.1
KAG3225407.1,-,PTHR12848.orig.30.pir,-,1.9e-08,33.4,2.9,9e-06,24.5,1.9,GCA_016865055.1
KAG3222771.1,-,PTHR12848.orig.30.pir,-,2.1e-08,33.2,14.6,6.6e-07,28.3,14.6,GCA_016865055.1
KAG3226068.1,-,PTHR12848.orig.30.pir,-,2.6e-08,32.9,0.0,0.2,10.1,0.0,GCA_016865055.1
KAG3216823.1,-,PTHR12848.orig.30.pir,-,4.2e-08,32.2,1.1,5.1e-08,32.0,1.1,GCA_016865055.1
KAG3216824.1,-,PTHR12848.orig.30.pir,-,5e-08,32.0,1.1,6.2e-08,31.7,1.1,GCA_016865055.1
KAG3220693.1,-,PTHR12848.orig.30.pir,-,5.8e-08,31.8,0.1,1.6e-05,23.7,0.1,GCA_016865055.1
KAG3211858.1,-,PTHR12848.orig.30.pir,-,7.7e-08,31.4,0.3,9.5e-08,31.1,0.3,GCA_016865055.1
KAG3223155.1,-,PTHR12848.orig.30.pir,-,7.7e-08,31.4,0.1,9.8e-08,31.0,0.1,GCA_016865055.1
KAG3222119.1,-,PTHR12848.orig.30.pir,-,1.1e-07,30.9,0.2,1.9e-07,30.1,0.2,GCA_016865055.1
KAG3212146.1,-,PTHR12848.orig.30.pir,-,1.1e-07,30.8,0.1,1.2e-07,30.7,0.1,GCA_016865055.1
KAG3214950.1,-,PTHR12848.orig.30.pir,-,1.3e-07,30.6,11.4,2e-07,30.0,11.4,GCA_016865055.1
KAG3222540.1,-,PTHR12848.orig.30.pir,-,2.1e-07,29.9,0.4,1.8e-06,26.8,0.4,GCA_016865055.1
KAG3209419.1,-,PTHR12848.orig.30.pir,-,2.3e-07,29.8,0.2,4.1e-06,25.7,0.1,GCA_016865055.1
KAG3226944.1,-,PTHR12848.orig.30.pir,-,2.4e-07,29.7,0.3,3.6e-06,25.8,0.1,GCA_016865055.1
KAG3212131.1,-,PTHR12848.orig.30.pir,-,2.8e-07,29.5,0.1,5.1e-06,25.3,0.1,GCA_016865055.1
KAG3225398.1,-,PTHR12848.orig.30.pir,-,2.9e-07,29.5,0.0,1.4e-06,27.2,0.0,GCA_016865055.1
KAG3215668.1,-,PTHR12848.orig.30.pir,-,4.1e-07,28.9,0.1,0.00066,18.3,0.0,GCA_016865055.1
KAG3228593.1,-,PTHR12848.orig.30.pir,-,6.9e-07,28.2,2.9,0.0079,14.8,0.1,GCA_016865055.1
KAG3219769.1,-,PTHR12848.orig.30.pir,-,8.1e-07,28.0,1.1,3.9e-06,25.7,0.1,GCA_016865055.1
KAG3208995.1,-,PTHR12848.orig.30.pir,-,8.6e-07,27.9,0.0,1.1e-06,27.5,0.0,GCA_016865055.1
KAG3223940.1,-,PTHR12848.orig.30.pir,-,9.9e-07,27.7,0.2,1.5e-06,27.1,0.2,GCA_016865055.1
KAG3227002.1,-,PTHR12848.orig.30.pir,-,1.1e-06,27.5,0.0,2e-06,26.7,0.0,GCA_016865055.1
KAG3212178.1,-,PTHR12848.orig.30.pir,-,1.2e-06,27.4,6.0,9.3e-06,24.5,0.0,GCA_016865055.1
KAG3228383.1,-,PTHR12848.orig.30.pir,-,1.2e-06,27.4,0.0,0.016,13.8,0.0,GCA_016865055.1
KAG3210214.1,-,PTHR12848.orig.30.pir,-,1.3e-06,27.3,0.0,1.6e-05,23.7,0.0,GCA_016865055.1
KAG3225991.1,-,PTHR12848.orig.30.pir,-,1.5e-06,27.0,0.0,2e-06,26.7,0.0,GCA_016865055.1
KAG3228780.1,-,PTHR12848.orig.30.pir,-,2.1e-06,26.6,0.9,0.0033,16.0,0.3,GCA_016865055.1
KAG3209116.1,-,PTHR12848.orig.30.pir,-,3.1e-06,26.1,0.0,3.1e-06,26.1,0.0,GCA_016865055.1
KAG3223064.1,-,PTHR12848.orig.30.pir,-,3.2e-06,26.0,0.0,8.8e-06,24.5,0.0,GCA_016865055.1
KAG3222116.1,-,PTHR12848.orig.30.pir,-,4.6e-06,25.5,0.0,5.7e-06,25.2,0.0,GCA_016865055.1
KAG3222240.1,-,PTHR12848.orig.30.pir,-,6.7e-06,24.9,0.0,0.0031,16.1,0.0,GCA_016865055.1
KAG3215375.1,-,PTHR12848.orig.30.pir,-,6.9e-06,24.9,0.0,2.1e-05,23.3,0.0,GCA_016865055.1
KAG3219983.1,-,PTHR12848.orig.30.pir,-,7.8e-06,24.7,0.0,1.1e-05,24.3,0.0,GCA_016865055.1
KAG3225432.1,-,PTHR12848.orig.30.pir,-,8e-06,24.7,0.0,5.1e-05,22.0,0.0,GCA_016865055.1
KAG3227514.1,-,PTHR12848.orig.30.pir,-,9e-06,24.5,6.7,0.005,15.4,0.0,GCA_016865055.1
KAG3227532.1,-,PTHR12848.orig.30.pir,-,9.8e-06,24.4,10.5,6.2e-05,21.7,10.5,GCA_016865055.1
KAG3229137.1,-,PTHR12848.orig.30.pir,-,1.2e-05,24.1,3.4,0.014,14.0,1.3,GCA_016865055.1
KAG3228447.1,-,PTHR12848.orig.30.pir,-,1.2e-05,24.1,0.0,0.016,13.8,0.0,GCA_016865055.1
KAG3209908.1,-,PTHR12848.orig.30.pir,-,1.2e-05,24.0,0.0,3.3e-05,22.6,0.0,GCA_016865055.1
KAG3228406.1,-,PTHR12848.orig.30.pir,-,1.3e-05,24.0,0.1,0.014,13.9,0.1,GCA_016865055.1
KAG3221625.1,-,PTHR12848.orig.30.pir,-,1.5e-05,23.8,0.2,1.6e-05,23.7,0.2,GCA_016865055.1
KAG3217755.1,-,PTHR12848.orig.30.pir,-,3.3e-05,22.7,0.1,0.00017,20.3,0.1,GCA_016865055.1
KAG3216921.1,-,PTHR12848.orig.30.pir,-,3.3e-05,22.6,0.1,3.6e-05,22.5,0.1,GCA_016865055.1
KAG3217315.1,-,PTHR12848.orig.30.pir,-,3.3e-05,22.6,4.3,0.006,15.2,0.5,GCA_016865055.1
