tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
KAI1935889.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.6e-05,20.4,0.1,GCA_022829795.1
KAI1912447.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.5e-05,20.4,0.1,GCA_022829825.1
KAI1907276.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022829835.1
KAI1942084.1,-,TCO89,PF10452.14,7e-07,27.4,11.7,5.9e-05,21.1,0.3,GCA_022829885.1
KAI1933237.1,-,TCO89,PF10452.14,0.02,12.7,1.8,0.023,12.5,0.5,GCA_022829885.1
KAI1961699.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022829915.1
KAI1962187.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.5e-05,20.4,0.1,GCA_022829945.1
KAI1960624.1,-,TCO89,PF10452.14,2.4e-07,29.0,10.1,4.9e-05,21.3,0.2,GCA_022829975.1
KAI1931081.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.5e-05,20.4,0.1,GCA_022829995.1
KAI1941506.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.6e-05,20.4,0.1,GCA_022830035.1
KAI1978179.1,-,TCO89,PF10452.14,2.7e-07,28.8,9.6,0.0001,20.3,0.2,GCA_022830065.1
KAI1985466.1,-,TCO89,PF10452.14,2.7e-07,28.8,9.6,0.0001,20.3,0.2,GCA_022830095.1
KAI1984498.1,-,TCO89,PF10452.14,2.7e-07,28.8,9.6,0.0001,20.3,0.2,GCA_022830125.1
KAI2002056.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830155.1
KAI1979485.1,-,TCO89,PF10452.14,2.7e-07,28.8,9.6,0.0001,20.3,0.2,GCA_022830185.1
KAI2015677.1,-,TCO89,PF10452.14,1.7e-07,29.4,9.2,8.7e-05,20.5,0.2,GCA_022830215.1
KAI2040475.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830245.1
KAI2031456.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830275.1
KAI2019142.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.5e-05,20.4,0.1,GCA_022830305.1
KAI2018186.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830335.1
KAI2056710.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830365.1
KAI2068657.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830395.1
KAI2063454.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.5e-05,20.4,0.1,GCA_022830425.1
KAI2057323.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.6e-05,20.4,0.1,GCA_022830445.1
KAI2047711.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830485.1
KAI2072955.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830515.1
KAI2095738.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830545.1
KAI2119861.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830575.1
KAI2107548.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.6e-05,20.4,0.1,GCA_022830605.1
KAI2110991.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830625.1
KAI2091524.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.6e-05,20.4,0.1,GCA_022830665.1
KAI2097096.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830695.1
KAI2118604.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830725.1
KAI2148935.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.5e-05,20.4,0.1,GCA_022830745.1
KAI2141804.1,-,TCO89,PF10452.14,1.7e-07,29.4,9.2,8.7e-05,20.5,0.2,GCA_022830775.1
KAI2143985.1,-,TCO89,PF10452.14,1.7e-07,29.4,9.2,8.7e-05,20.5,0.2,GCA_022830815.1
KAI2157135.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830845.1
KAI2171273.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.6e-05,20.4,0.1,GCA_022830865.1
KAI2167823.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830905.1
KAI2152733.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830915.1
KAI2181199.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830965.1
KAI2187472.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022830995.1
KAI2200454.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831025.1
KAI2208541.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831055.1
KAI2180907.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831085.1
KAI2212822.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831105.1
KAI2218731.1,-,TCO89,PF10452.14,1.7e-07,29.4,9.2,8.7e-05,20.5,0.2,GCA_022831145.1
KAI2226468.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831175.1
KAI2240144.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.5e-05,20.4,0.1,GCA_022831205.1
KAI2232670.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831235.1
KAI2249528.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831265.1
KAI2263411.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831295.1
KAI2254784.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831325.1
KAI2296798.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.6e-05,20.4,0.1,GCA_022831355.1
KAI2308826.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.5e-05,20.4,0.1,GCA_022831385.1
KAI2262510.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.5e-05,20.4,0.1,GCA_022831415.1
KAI2272391.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.6e-05,20.4,0.1,GCA_022831445.1
KAI2291909.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831475.1
KAI2282312.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831505.1
KAI2317468.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831535.1
KAI2301603.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.6e-05,20.4,0.1,GCA_022831565.1
KAI2332080.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831595.1
KAI2351665.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831615.1
KAI2318315.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831625.1
KAI2336459.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831685.1
KAI2344675.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831705.1
KAI2368543.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831745.1
KAI2408073.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.6e-05,20.4,0.1,GCA_022831775.1
KAI2370007.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831805.1
KAI2354905.1,-,TCO89,PF10452.14,1.7e-07,29.4,9.2,8.7e-05,20.5,0.2,GCA_022831835.1
KAI2373898.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.6e-05,20.4,0.1,GCA_022831865.1
KAI2385998.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.5e-05,20.4,0.1,GCA_022831895.1
KAI2411948.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022831925.1
KAI2382778.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.6e-05,20.4,0.1,GCA_022831955.1
KAI2402155.1,-,TCO89,PF10452.14,2.1e-07,29.1,9.6,9.5e-05,20.4,0.1,GCA_022831985.1
KAI2427279.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022832015.1
KAI2413245.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022832045.1
KAI2436371.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022832055.1
KAI2442924.1,-,TCO89,PF10452.14,1.7e-07,29.4,9.2,8.7e-05,20.5,0.2,GCA_022832085.1
KAI2428422.1,-,TCO89,PF10452.14,1.6e-07,29.5,8.9,9.5e-05,20.4,0.1,GCA_022832115.1
KAI2455115.1,-,TCO89,PF10452.14,1.8e-07,29.4,9.2,8.7e-05,20.5,0.2,GCA_022832145.1
KAI2448971.1,-,TCO89,PF10452.14,1.7e-07,29.4,9.2,8.7e-05,20.5,0.2,GCA_022832175.1
GKT65825.1,-,TCO89,PF10452.14,2.4e-05,23.5,1.8,0.00097,18.2,0.1,GCA_022836555.1
GKT70994.1,-,TCO89,PF10452.14,2.4e-05,23.5,1.8,0.00095,18.2,0.1,GCA_022836575.1
GKT94094.1,-,TCO89,PF10452.14,0.0056,15.7,0.1,0.0073,15.3,0.1,GCA_022836595.1
GKT87624.1,-,TCO89,PF10452.14,0.14,11.1,0.0,0.14,11.1,0.0,GCA_022836595.1
KAI2477517.1,-,TCO89,PF10452.14,4e-08,32.6,2.5,4e-08,32.6,2.5,GCA_022837075.1
KAI2636764.1,-,TCO89,PF10452.14,1.9e-07,29.7,0.6,1.9e-07,29.7,0.6,GCA_022984845.1
KAI2609596.1,-,TCO89,PF10452.14,1.3e-05,23.8,19.5,0.00056,18.4,0.1,GCA_022984875.1
KAI2608014.1,-,TCO89,PF10452.14,2.2e-09,36.4,14.2,1.7e-05,23.6,0.0,GCA_022984935.1
KAI2683708.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023065375.1
KAI2676834.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023065415.1
KAI2725430.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023065465.1
KAI2712423.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023065495.1
KAI2739186.1,-,TCO89,PF10452.14,0.013,14.0,0.0,0.015,13.8,0.0,GCA_023065525.1
KAI2708538.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.013,13.8,0.0,GCA_023065595.1
KAI2767347.1,-,TCO89,PF10452.14,0.013,14.0,0.0,0.014,13.8,0.0,GCA_023065625.1
KAI2761638.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023065655.1
KAI2734679.1,-,TCO89,PF10452.14,0.013,14.0,0.0,0.014,13.8,0.0,GCA_023065685.1
KAI2784466.1,-,TCO89,PF10452.14,5.7e-06,25.1,23.5,5.7e-05,21.8,0.0,GCA_023065755.1
KAI2703153.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023091085.1
UPK91260.1,-,TCO89,PF10452.14,0.0012,17.8,18.4,0.025,13.5,0.1,GCA_023101225.1
KAI3064840.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023137995.1
KAI3091247.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023138005.1
KAI3095459.1,-,TCO89,PF10452.14,0.013,14.0,0.0,0.014,13.8,0.0,GCA_023138015.1
KAI3111206.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.013,13.8,0.0,GCA_023138355.1
KAI3126118.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023138445.1
KAI3119678.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023138615.1
KAI3149435.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023138645.1
KAI3159941.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023138675.1
KAI3179110.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023141115.1
KAI3163852.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023141145.1
KAI3167238.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023141155.1
KAI3221802.1,-,TCO89,PF10452.14,0.013,14.0,0.0,0.014,13.8,0.0,GCA_023141165.1
KAI3198326.1,-,TCO89,PF10452.14,0.013,14.0,0.0,0.014,13.8,0.0,GCA_023141195.1
KAI3192520.1,-,TCO89,PF10452.14,0.013,14.0,0.0,0.014,13.8,0.0,GCA_023141205.1
KAI3239893.1,-,TCO89,PF10452.14,0.013,14.0,0.0,0.014,13.8,0.0,GCA_023141235.1
KAI3224649.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023141275.1
KAI3229567.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023141305.1
KAI3263534.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023141315.1
KAI3254172.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023141355.1
KAI3261794.1,-,TCO89,PF10452.14,0.013,14.0,0.0,0.014,13.8,0.0,GCA_023141385.1
KAI3279505.1,-,TCO89,PF10452.14,0.013,14.0,0.0,0.014,13.8,0.0,GCA_023141395.1
KAI3280796.1,-,TCO89,PF10452.14,0.012,14.0,0.0,0.014,13.8,0.0,GCA_023141515.1
KAI3330198.1,-,TCO89,PF10452.14,7e-08,31.6,16.9,1.5e-07,30.5,2.0,GCA_023159155.1
KAI3321377.1,-,TCO89,PF10452.14,3.3e-10,39.5,0.6,3.3e-10,39.5,0.6,GCA_023159215.1
KAI3398234.1,-,TCO89,PF10452.14,0.051,12.2,0.0,0.051,12.2,0.0,GCA_023242295.1
UQC91045.1,-,TCO89,PF10452.14,3.6e-05,23.2,0.6,0.002,17.4,0.1,GCA_023278565.1
KAI3406371.2,-,TCO89,PF10452.14,2.2e-13,48.4,23.6,8.1e-09,33.3,15.5,GCA_023343755.2
KAI9151631.1,-,TCO89,PF10452.14,0.00029,19.7,1.3,0.019,13.7,0.1,GCA_023375755.1
KAI3537855.1,-,TCO89,PF10452.14,3e-05,23.2,0.6,0.0017,17.4,0.1,GCA_023376855.1
KAI3542174.1,-,TCO89,PF10452.14,3.3e-05,23.2,0.6,0.0019,17.4,0.1,GCA_023376865.1
KAJ3467496.1,-,TCO89,PF10452.14,0.0029,16.9,19.1,0.031,13.5,0.1,GCA_023522795.1
KAI4598316.1,-,TCO89,PF10452.14,5e-06,25.5,0.9,0.00078,18.3,0.0,GCA_023701735.1
GJD00954.1,-,TCO89,PF10452.14,1.7e-08,33.8,1.2,0.00046,19.2,0.1,GCA_023705605.1
KAI4614198.1,-,TCO89,PF10452.14,4.9e-08,31.9,1.8,4.9e-08,31.9,1.8,GCA_023757985.1
KAI4605789.1,-,TCO89,PF10452.14,2.6e-08,32.8,2.3,2.6e-08,32.8,2.3,GCA_023757995.1
KAI4606854.1,-,TCO89,PF10452.14,2.7e-08,32.8,2.1,2.7e-08,32.8,2.1,GCA_023758005.1
KAI4641826.1,-,TCO89,PF10452.14,2.9e-08,32.8,2.1,2.9e-08,32.8,2.1,GCA_023758015.1
KAI4639572.1,-,TCO89,PF10452.14,2.8e-08,32.7,2.1,2.8e-08,32.7,2.1,GCA_023758025.1
KAI4638636.1,-,TCO89,PF10452.14,2.4e-08,32.9,1.6,2.4e-08,32.9,1.6,GCA_023758065.1
KAI4638599.1,-,TCO89,PF10452.14,1.9,6.8,6.0,2.7,6.3,6.0,GCA_023758065.1
KAI4669641.1,-,TCO89,PF10452.14,2.6e-08,32.8,2.1,2.6e-08,32.8,2.1,GCA_023758075.1
KAI4676969.1,-,TCO89,PF10452.14,2.6e-08,32.8,2.1,2.6e-08,32.8,2.1,GCA_023758085.1
KAI4702600.1,-,TCO89,PF10452.14,2.8e-08,32.7,2.2,2.8e-08,32.7,2.2,GCA_023758125.1
KAI4680832.1,-,TCO89,PF10452.14,2.6e-08,32.8,2.1,2.6e-08,32.8,2.1,GCA_023758145.1
KAI4721264.1,-,TCO89,PF10452.14,2.9e-10,38.9,0.0,2.9e-10,38.9,0.0,GCA_023848595.1
KAI4730488.1,-,TCO89,PF10452.14,2.9e-10,38.9,11.1,3.1e-10,38.8,0.0,GCA_023848605.1
USP79493.1,-,TCO89,PF10452.14,4.8e-06,25.2,1.0,9.3e-05,21.0,0.0,GCA_023920165.1
KAI4950296.1,-,TCO89,PF10452.14,1.5e-08,33.6,2.1,1.5e-08,33.6,2.1,GCA_024043135.1
KAI4911336.1,-,TCO89,PF10452.14,2.9e-08,32.8,2.1,2.9e-08,32.8,2.1,GCA_024043145.1
KAI4940277.1,-,TCO89,PF10452.14,2.9e-08,32.8,2.1,2.9e-08,32.8,2.1,GCA_024043155.1
KAI4906182.1,-,TCO89,PF10452.14,2.6e-08,32.8,2.1,2.6e-08,32.8,2.1,GCA_024043165.1
KAI4911431.1,-,TCO89,PF10452.14,2.6e-08,32.8,2.1,2.6e-08,32.8,2.1,GCA_024043175.1
KAK8217413.1,-,TCO89,PF10452.14,0.0032,15.5,0.0,0.0032,15.5,0.0,GCA_024184665.2
KAJ9570560.1,-,TCO89,PF10452.14,1.4e-228,758.7,55.2,1.8e-228,758.3,55.2,GCA_024195175.2
KAI4778181.1,-,TCO89,PF10452.14,2.1e-08,33.6,0.0,2.1e-08,33.6,0.0,GCA_024195465.1
KAI4780665.1,-,TCO89,PF10452.14,2.5e-08,33.3,0.0,2.5e-08,33.3,0.0,GCA_024195465.1
KAI4856243.1,-,TCO89,PF10452.14,8.7e-06,24.9,20.8,0.00063,18.8,20.8,GCA_024195485.1
KAI5271150.1,-,TCO89,PF10452.14,3e-11,42.2,6.9,7.8e-11,40.9,0.0,GCA_024244225.1
KAI5266615.1,-,TCO89,PF10452.14,2.8e-11,42.4,7.6,1.4e-10,40.1,0.0,GCA_024244235.1
KAI5240519.1,-,TCO89,PF10452.14,1.7e-11,43.1,7.3,4.4e-11,41.7,0.0,GCA_024244255.1
KAI5246989.1,-,TCO89,PF10452.14,4.2e-11,41.8,8.2,1.4e-10,40.1,0.0,GCA_024244275.1
KAI5233386.1,-,TCO89,PF10452.14,2.8e-11,42.4,7.6,1.4e-10,40.1,0.0,GCA_024244305.1
KAI5229734.1,-,TCO89,PF10452.14,2.8e-11,42.4,7.6,1.4e-10,40.1,0.0,GCA_024244315.1
KAI5210064.1,-,TCO89,PF10452.14,1.1e-10,40.3,0.0,1.1e-10,40.3,0.0,GCA_024244335.1
KAI5211324.1,-,TCO89,PF10452.14,2.8e-11,42.4,7.6,1.4e-10,40.1,0.0,GCA_024244585.1
KAI5302187.1,-,TCO89,PF10452.14,0.00025,19.4,1.9,0.054,11.7,0.0,GCA_024244595.1
KAI5293191.1,-,TCO89,PF10452.14,0.00073,17.8,5.2,0.017,13.3,0.1,GCA_024244595.1
KAI5299785.1,-,TCO89,PF10452.14,0.01,13.8,0.0,0.01,13.8,0.0,GCA_024244615.1
KAI5304512.1,-,TCO89,PF10452.14,0.024,12.6,0.1,0.029,12.3,0.1,GCA_024244615.1
KAI5379694.1,-,TCO89,PF10452.14,4.3e-08,32.2,5.1,4.3e-08,32.2,5.1,GCA_024291825.1
KAI5464787.1,-,TCO89,PF10452.14,0.027,13.1,0.4,0.027,13.1,0.4,GCA_024336345.1
KAI5787991.1,-,TCO89,PF10452.14,1.6e-11,43.5,0.4,5.5e-07,28.5,0.0,GCA_024516145.1
KAI5778413.1,-,TCO89,PF10452.14,2.8e-15,55.9,0.1,2.8e-15,55.9,0.1,GCA_024516215.1
KAI5801483.1,-,TCO89,PF10452.14,6.5e-11,41.4,0.6,6.5e-11,41.4,0.6,GCA_024516245.1
KAI5849879.1,-,TCO89,PF10452.14,6.8e-14,51.1,0.4,1.5e-13,50.0,0.0,GCA_024521635.1
KAI5852889.1,-,TCO89,PF10452.14,1.5e-15,56.7,1.5,1.5e-15,56.7,1.5,GCA_024521645.1
KAI5866114.1,-,TCO89,PF10452.14,1.4e-06,27.1,13.5,0.00032,19.2,0.0,GCA_024521655.1
KAI5966522.1,-,TCO89,PF10452.14,1.4e-10,39.4,53.4,1.3e-06,26.3,1.6,GCA_024610245.1
KAI5962230.1,-,TCO89,PF10452.14,0.0013,16.4,4.3,0.0028,15.3,4.3,GCA_024610245.1
KAI5953565.1,-,TCO89,PF10452.14,2.3e-12,45.3,32.4,5.8e-09,34.0,17.2,GCA_024610255.1
KAI5967390.1,-,TCO89,PF10452.14,3.7e-10,37.9,31.8,4.4e-07,27.7,0.8,GCA_024610275.1
KAI6024520.1,-,TCO89,PF10452.14,1,8.7,3.7,2.7,7.3,3.9,GCA_024613145.1
KAI5993621.1,-,TCO89,PF10452.14,0.26,10.3,1.8,0.37,9.8,1.8,GCA_024613165.1
KAI6034591.1,-,TCO89,PF10452.14,0.32,10.0,3.5,0.46,9.5,3.5,GCA_024613185.1
KAI5953102.1,-,TCO89,PF10452.14,1.6e-12,45.7,28.9,1.7e-08,32.5,21.0,GCA_024628925.1
KAI6249176.1,-,TCO89,PF10452.14,4.1e-09,34.8,18.5,3.5e-08,31.8,18.4,GCA_024703715.1
KAI6708410.1,-,TCO89,PF10452.14,0.00053,18.4,26.5,0.018,13.4,0.3,GCA_024741835.1
UZP37253.1,-,TCO89,PF10452.14,0.0015,17.5,1.8,0.025,13.4,0.2,GCA_024752415.1
KAI7761405.1,-,TCO89,PF10452.14,0.0035,16.3,20.6,0.025,13.5,0.1,GCA_024865645.1
KAI7785201.1,-,TCO89,PF10452.14,0.00052,19.2,0.0,0.022,13.8,0.0,GCA_024867555.1
KAI7820667.1,-,TCO89,PF10452.14,7.5e-13,47.9,2.8,7.5e-13,47.9,2.8,GCA_025024155.1
KAI7854560.1,-,TCO89,PF10452.14,8.2e-08,31.6,13.6,8.2e-08,31.6,13.6,GCA_025093555.1
KAI7847701.1,-,TCO89,PF10452.14,0.00097,18.1,42.5,0.0037,16.2,42.4,GCA_025093555.1
KAI7890626.1,-,TCO89,PF10452.14,1.4e-09,37.3,0.5,1.7e-09,37.0,0.5,GCA_025094135.1
KAI7894562.1,-,TCO89,PF10452.14,5.2e-09,35.5,13.2,5.2e-09,35.5,13.2,GCA_025094135.1
KAI7897352.1,-,TCO89,PF10452.14,0.0056,15.6,8.6,0.0056,15.6,8.6,GCA_025094135.1
KAI7878384.1,-,TCO89,PF10452.14,0.084,11.7,0.3,0.13,11.1,0.0,GCA_025094135.1
KAI7871658.1,-,TCO89,PF10452.14,3.5e-10,38.9,1.7,3.8e-08,32.2,0.0,GCA_025094145.1
KAI7874170.1,-,TCO89,PF10452.14,4.7e-11,42.0,11.4,4.7e-11,42.0,11.4,GCA_025094155.1
KAI7876404.1,-,TCO89,PF10452.14,1.5e-09,37.0,2.4,1.6e-09,36.9,2.4,GCA_025094155.1
KAI8091443.1,-,TCO89,PF10452.14,6.7e-12,44.6,4.6,6.7e-12,44.6,4.6,GCA_025201335.1
KAI8075929.1,-,TCO89,PF10452.14,2.9e-08,32.7,1.8,3.4e-08,32.4,1.8,GCA_025201335.1
KAI8097910.1,-,TCO89,PF10452.14,2.5e-05,23.0,16.4,4.2e-05,22.2,16.3,GCA_025201335.1
KAI8078399.1,-,TCO89,PF10452.14,1.9e-14,53.3,4.1,1.9e-14,53.3,4.1,GCA_025201345.1
KAI8094477.1,-,TCO89,PF10452.14,9.9e-10,37.7,7.1,1.4e-09,37.3,7.1,GCA_025201345.1
KAI8064132.1,-,TCO89,PF10452.14,2.6e-09,36.4,1.6,3.2e-09,36.1,1.6,GCA_025201345.1
KAI8058777.1,-,TCO89,PF10452.14,1.6e-07,30.4,1.7,1.6e-07,30.4,1.7,GCA_025201345.1
KAI8092494.1,-,TCO89,PF10452.14,1.5e-08,33.5,1.4,1.5e-08,33.5,1.4,GCA_025201355.1
KAI8062717.1,-,TCO89,PF10452.14,8e-11,41.1,4.4,9.3e-11,40.9,4.4,GCA_025201375.1
KAI8062927.1,-,TCO89,PF10452.14,1.7e-10,40.0,1.1,2.2e-10,39.7,0.6,GCA_025201375.1
KAI8602184.1,-,TCO89,PF10452.14,1.4e-12,47.1,0.1,1.4e-12,47.1,0.1,GCA_025201705.1
KAI8595137.1,-,TCO89,PF10452.14,1.4e-08,33.9,8.0,2.5e-08,33.1,7.8,GCA_025201705.1
KAI8628436.1,-,TCO89,PF10452.14,1.6e-09,37.0,1.2,1.6e-09,37.0,1.2,GCA_025201745.1
KAI8965156.1,-,TCO89,PF10452.14,3.1e-06,25.9,0.0,3.1e-06,25.9,0.0,GCA_025201765.1
KAI8949010.1,-,TCO89,PF10452.14,2.4e-09,36.4,0.5,2.4e-09,36.4,0.5,GCA_025201785.1
KAI8645293.1,-,TCO89,PF10452.14,3.1e-08,32.7,0.7,3.1e-08,32.7,0.7,GCA_025201805.1
KAI8647659.1,-,TCO89,PF10452.14,3.7e-08,32.5,9.5,7.3e-08,31.5,9.5,GCA_025201805.1
KAI8645143.1,-,TCO89,PF10452.14,3e-05,22.8,12.1,3.8e-05,22.5,12.1,GCA_025201805.1
KAI8133477.1,-,TCO89,PF10452.14,2.7e-12,44.9,6.2,2.7e-12,44.9,6.2,GCA_025234805.1
KAI8145741.1,-,TCO89,PF10452.14,2.5e-13,49.7,5.9,2.5e-13,49.7,5.9,GCA_025266875.1
KAI8143284.1,-,TCO89,PF10452.14,1.1e-08,34.3,6.4,1.3e-08,34.2,6.4,GCA_025266875.1
KAI8138039.1,-,TCO89,PF10452.14,0.001,18.0,0.3,0.001,18.0,0.3,GCA_025266875.1
KAI8227812.1,-,TCO89,PF10452.14,0.00013,20.8,0.3,0.00013,20.8,0.3,GCA_025327125.1
KAI8161219.1,-,TCO89,PF10452.14,0.00013,20.8,0.3,0.00013,20.8,0.3,GCA_025327135.1
KAI8214129.1,-,TCO89,PF10452.14,8.8e-05,21.4,0.4,8.8e-05,21.4,0.4,GCA_025327145.1
